codice,anno,lunghezza,duso,dtipologia2,nomequart,geo_point_2d,zona_fiu,length,tipologia2,geometry
485,Precedente 31/12/2021,65.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.375433980808479, ""lat"": 44.471159102047345 }",VIA TOSCANA - S. RUFFILLO - MONTE DONATO,4.56418376414238,Ciclabile,"MULTILINESTRING ((11.37584643590897 44.47097335127842, 11.375846353877 44.4709733574803, 11.375846328400057 44.47097336231886), (11.375715288448347 44.47099824933935, 11.3757152769811 44.4709982515172, 11.37571527540632 44.47099825247562), (11.375619284683898 44.471056672458026, 11.3756192751312 44.4710566782718, 11.37561926108145 44.471056686250876), (11.375457223508532 44.471148709973306, 11.3754572028583 44.4711487217009, 11.3754087240741 44.471170435654))"
485,Precedente 31/12/2021,65.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.375607833037884, ""lat"": 44.47106951945262 }",VIA TOSCANA - S. RUFFILLO - MONTE DONATO,33.43691626455246,Ciclabile,"MULTILINESTRING ((11.375893757680636 44.470969773602036, 11.375846353877 44.4709733574803, 11.375846350934241 44.47097335803918), (11.375715279883833 44.47099825096592, 11.3757152769811 44.4709982515172, 11.3756192751312 44.4710566782718, 11.3754572028583 44.4711487217009, 11.375423544453755 44.47116379751251))"
526,Precedente 31/12/2021,61.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.2983718188141, ""lat"": 44.511143688151051 }",SANTA VIOLA,61.41267377506628,Pedonale-Ciclabile,"LINESTRING (11.2982139060384 44.5108915177951, 11.2985297315898 44.511395858507)"
1688,Precedente 31/12/2021,36.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Porto - Saragozza,"{ ""lon"": 11.321036470212608, ""lat"": 44.497172958437432 }",SAFFI,0.340914897388637,Pedonale-Ciclabile,"LINESTRING (11.3210369232687 44.4971744577397, 11.321036017156516 44.497171459135174)"
2129,Precedente 31/12/2021,115.0,Ciclabile,,Santo Stefano,"{ ""lon"": 11.356565568829932, ""lat"": 44.498619549406598 }",IRNERIO,0.253412674817559,,"LINESTRING (11.356567097688064 44.49861922872819, 11.3565640399718 44.498619870085)"
1054,Precedente 31/12/2021,139.0,Pedonale-Ciclabile,area pedonale,Porto - Saragozza,"{ ""lon"": 11.343773132818106, ""lat"": 44.499066464519871 }",MALPIGHI,0.729064699059652,Pedonale-Ciclabile,"LINESTRING (11.3437777144415 44.4990665592544, 11.34376855119471 44.49906636978534)"
2237,2022,122.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.319009235604348, ""lat"": 44.497270513876877 }",SAFFI,66.35702463958464,Ciclabile,"LINESTRING (11.318802189406 44.4970197016914, 11.3188553411999 44.497055952748, 11.3189043990807 44.4971055127248, 11.3191928033727 44.4975431425364)"
100006,2022,161.0,Pedonale-Ciclabile,,Borgo Panigale - Reno,"{ ""lon"": 11.299759642880773, ""lat"": 44.496263453291341 }",BARCA,160.64690359484985,,"LINESTRING (11.3005222291937 44.4958003131715, 11.2994726590573 44.496411310293, 11.2993908810542 44.4964937685699, 11.2992534925486 44.4966138106549, 11.299158781794 44.4966764931075, 11.2990839863189 44.4967205285916, 11.2990198769502 44.4967582714133)"
1618,Precedente 31/12/2021,142.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Porto - Saragozza,"{ ""lon"": 11.31664306923755, ""lat"": 44.499893275464451 }",SAFFI,141.55537174685392,Pedonale-Ciclabile,"LINESTRING (11.3158248977334 44.5001438833397, 11.3174612407417 44.4996426675892)"
1741,Precedente 31/12/2021,107.0,Pedonale-Ciclabile,area pedonale,Porto - Saragozza,"{ ""lon"": 11.337626906055602, ""lat"": 44.500474150899876 }",MARCONI,106.86889478499728,Pedonale-Ciclabile,"LINESTRING (11.3378983440593 44.5000265551043, 11.3378602228409 44.5002078069018, 11.3377947628271 44.5003335792154, 11.3375199252874 44.5006284305389, 11.3373340231951 44.5007752874701, 11.3372911099503 44.5007983846011, 11.3372311062669 44.5008297629718)"
1574,Precedente 31/12/2021,98.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.388189323264312, ""lat"": 44.508057754143209 }",SAN DONATO NUOVO,97.90633234885206,Ciclabile,"LINESTRING (11.3876243432508 44.5081870303029, 11.3878153070877 44.5081514857507, 11.3879119737602 44.5081320729792, 11.3881427666975 44.5080839906936, 11.3884198940068 44.5080291408889, 11.3885205664751 44.5079969429701, 11.388558685292 44.5079533401433, 11.3885545803409 44.5079074308394, 11.3886534273438 44.5078847880463, 11.3887061413052 44.5078726065545)"
1524,2022,149.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Savena,"{ ""lon"": 11.366179737543467, ""lat"": 44.453808520078127 }",VIA TOSCANA - S. RUFFILLO - MONTE DONATO,56.616068398395306,Pedonale-Ciclabile,"LINESTRING (11.3664647337411 44.4539202345287, 11.3663450969709 44.4539203745959, 11.3660446978182 44.4537393097492, 11.3659246694749 44.4536255478452)"
888,Precedente 31/12/2021,297.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Navile,"{ ""lon"": 11.344985381382827, ""lat"": 44.52388666323489 }",CORTICELLA - DOZZA,0.589761769218704,Pedonale-Ciclabile,"LINESTRING (11.34498636820562 44.5238892212604, 11.344984394560036 44.52388410520939)"
762,Precedente 31/12/2021,99.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.2869754313987, ""lat"": 44.516675518715743 }",BORGO PANIGALE,98.71719564585146,Ciclabile,"LINESTRING (11.2863622308463 44.5166307030087, 11.2864623794726 44.5166442696487, 11.2865659760579 44.5166605679989, 11.2866863767352 44.5166683309029, 11.2867440168719 44.5166794311466, 11.2868330680349 44.516689873919, 11.2869191189628 44.5166963056285, 11.2869761810214 44.5166930800683, 11.2870157121625 44.5166799983368, 11.287591167046 44.516684273156)"
1442,Precedente 31/12/2021,17.0,Pedonale-Ciclabile,area pedonale,Santo Stefano,"{ ""lon"": 11.342676111568899, ""lat"": 44.493594619595498 }",GALVANI,16.733232649567896,Pedonale-Ciclabile,"LINESTRING (11.3427779323438 44.4935757167853, 11.342574290794 44.4936135224057)"
1107,Precedente 31/12/2021,480.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.391071461216015, ""lat"": 44.494032561588689 }",CIRENAICA - MASSARENTI - SCANDELLARA,0.005960818082799,Ciclabile,"LINESTRING (11.391071445149528 44.49403253735808, 11.3910714772825 44.4940325858193)"
1692,Precedente 31/12/2021,393.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.309030089595648, ""lat"": 44.499001298053287 }",BARCA,9.8162636727e-05,Ciclabile,"LINESTRING (11.309030089382707 44.49900129763872, 11.309030089808587 44.499001298467846)"
1692,Precedente 31/12/2021,393.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.310486489582807, ""lat"": 44.499877751589835 }",SAFFI,333.67265854324546,Ciclabile,"LINESTRING (11.3090349293872 44.4990107203682, 11.309090661743 44.499119222521, 11.3092193780412 44.4991284251497, 11.3093827703472 44.4991629319384, 11.3095860724553 44.4992268819278, 11.3098687961381 44.4993396427474, 11.310066354346 44.4994364807827, 11.3102542437466 44.4995392885937, 11.3105681610357 44.4999850509406, 11.3109973447124 44.5006096195017, 11.3118054625078 44.5003538989309, 11.31195196676 44.5003095233593)"
2065,Precedente 31/12/2021,155.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Savena,"{ ""lon"": 11.377052538888744, ""lat"": 44.470860621925034 }",PONTEVECCHIO - MAZZINI,3.44280663267891,Pedonale-Ciclabile,"LINESTRING (11.3770370827245 44.4708497827413, 11.377067995052986 44.47087146110877)"
1958,Precedente 31/12/2021,682.0,Itinerario ciclabile,corsia ciclabile su strada,Porto - Saragozza,"{ ""lon"": 11.324005086248349, ""lat"": 44.490197608238837 }",SARAGOZZA - SAN LUCA,66.55857630208533,Itinerario ciclabile,"LINESTRING (11.3244224084491 44.4902189082328, 11.3235877640476 44.4901763082449)"
2177,Precedente 31/12/2021,860.0,Ciclabile,corsia preferenziale bus/bici,Santo Stefano,"{ ""lon"": 11.364094158887101, ""lat"": 44.479799108030747 }",MURRI,88.90709278033708,Ciclabile,"LINESTRING (11.3644406523929 44.479485266776, 11.3637476653813 44.4801129492855)"
795,Precedente 31/12/2021,83.0,Ciclabile,sede propria,Borgo Panigale - Reno,"{ ""lon"": 11.297806148936502, ""lat"": 44.497153389831801 }",BARCA,83.44383228340052,Ciclabile,"LINESTRING (11.2976726610124 44.4974512455498, 11.2976179301207 44.4974062496121, 11.2979768617662 44.4970593450827, 11.2977375710598 44.4968642672055)"
1976,Precedente 31/12/2021,735.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.346928780318091, ""lat"": 44.485531184988638 }",GALVANI,35.78859162726016,Ciclabile,"MULTILINESTRING ((11.346701494178022 44.48555689489104, 11.3471301495325 44.4855084067284), (11.3472741900741 44.4854921133096, 11.347289913712421 44.48549033470045))"
2047,Precedente 31/12/2021,572.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.349247172737327, ""lat"": 44.485261429723231 }",MURRI,2.8705799533e-05,Ciclabile,"LINESTRING (11.349247172559528 44.485261429745194, 11.349247172915126 44.48526142970127)"
2153,Precedente 31/12/2021,285.0,Itinerario ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.364970280496772, ""lat"": 44.502073224336293 }",SAN DONATO VECCHIO,84.94403855214415,Itinerario ciclabile,"LINESTRING (11.3645285073125 44.5019153101111, 11.3646715245623 44.5019011410371, 11.3647029193878 44.5019026213939, 11.3648686735816 44.5020164257231, 11.3650428431182 44.5021156629203, 11.3654039558976 44.5022955144328)"
2036,Precedente 31/12/2021,154.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Borgo Panigale - Reno,"{ ""lon"": 11.301302049472978, ""lat"": 44.495380849369319 }",BARCA,154.50656714413898,Pedonale-Ciclabile,"LINESTRING (11.3020928067772 44.4949853421823, 11.3018833499723 44.4950643972637, 11.3005222291937 44.4958003131715)"
798,Precedente 31/12/2021,127.0,Pedonale-Ciclabile,ciclabile contigua al pedonale,Borgo Panigale - Reno,"{ ""lon"": 11.293222435900041, ""lat"": 44.493476398462448 }",BARCA,127.0058633925824,Pedonale-Ciclabile,"LINESTRING (11.2938792283151 44.4938096954876, 11.2936831244755 44.4936980647827, 11.2935100846609 44.4936040962376, 11.2931683381922 44.4934348699043, 11.2927880956414 44.493275625752, 11.2925456651012 44.4931859003256)"
1981,Precedente 31/12/2021,329.0,Itinerario ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.329978236840146, ""lat"": 44.50778018438352 }",BERTALIA - NOCE,0.965853624127077,Itinerario ciclabile,"LINESTRING (11.329980539788972 44.50777616305823, 11.32997593389132 44.50778420570881)"
1018,Precedente 31/12/2021,299.0,Ciclabile,sede propria,Savena,"{ ""lon"": 11.38891000526494, ""lat"": 44.489924689541226 }",FOSSOLO - DUE MADONNE,9.2838921056e-05,Ciclabile,"LINESTRING (11.388910005043694 44.48992468915468, 11.388910005486183 44.489924689927776)"
834,Precedente 31/12/2021,91.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.326688331918373, ""lat"": 44.496956055497265 }",SAFFI,0.007889080117825,Ciclabile,"LINESTRING (11.3266882831057 44.4969560492139, 11.326688380731047 44.49695606178064)"
2103,Precedente 31/12/2021,906.0,Ciclabile,corsia preferenziale bus/bici,Porto - Saragozza,"{ ""lon"": 11.320321638985501, ""lat"": 44.489438474528697 }",SARAGOZZA - SAN LUCA,47.79997437787075,Ciclabile,"LINESTRING (11.3200358941452 44.4893719844183, 11.3206073838258 44.4895049646391)"
1946,Precedente 31/12/2021,43.0,Pedonale-Ciclabile,area pedonale,San Donato - San Vitale,"{ ""lon"": 11.36747033072445, ""lat"": 44.504184898111504 }",SAN DONATO VECCHIO,42.80052191759395,Pedonale-Ciclabile,"LINESTRING (11.3673087144455 44.5043388823932, 11.3676319470034 44.5040309138298)"
679,Precedente 31/12/2021,182.0,Ciclabile,sede propria,Navile,"{ ""lon"": 11.35752266031715, ""lat"": 44.546031642574803 }",CORTICELLA - DOZZA,182.3887027985936,Ciclabile,"LINESTRING (11.3564183594788 44.5462548830621, 11.3586269611555 44.5458084020875)"
1176,Precedente 31/12/2021,166.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.390163805582549, ""lat"": 44.499269397128131 }",CIRENAICA - MASSARENTI - SCANDELLARA,166.1295602835611,Ciclabile,"LINESTRING (11.3896041195394 44.4986599819617, 11.3897534474885 44.4989289936772, 11.3898179996398 44.4990447941163, 11.3899334707683 44.4992083718922, 11.3900304207254 44.4993176808942, 11.3901560783485 44.4994612808064, 11.390231701461 44.4995122747962, 11.3902898840358 44.4995363547863, 11.390372480194 44.4995579553364, 11.3905082747064 44.499538088652, 11.3908414497121 44.499452014332, 11.3909239616758 44.4994384750233)"
1872,Precedente 31/12/2021,192.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.401434175384399, ""lat"": 44.516625806161542 }",SAN DONATO NUOVO,192.27172969648274,Ciclabile,"LINESTRING (11.4005639639816 44.5171003408812, 11.4007410905401 44.516932403077, 11.4009790432794 44.5167008863538, 11.401138834763 44.5165475806988, 11.4011944896888 44.5165184944327, 11.4013053407012 44.5164762826389, 11.4014449526574 44.5164557971866, 11.4015968157216 44.5164621707597, 11.4020874572616 44.5166017820942, 11.4022048738429 44.5165750144024, 11.4022549837035 44.5165389889862, 11.4022665529304 44.5164901757251, 11.4022346348216 44.516440335398, 11.4022251388469 44.5164075080315, 11.4022677481883 44.5163871828384)"
2028,Precedente 31/12/2021,162.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.356681407907178, ""lat"": 44.501190607824782 }",CIRENAICA - MASSARENTI - SCANDELLARA,70.82403990576309,Ciclabile,"LINESTRING (11.356319913998759 44.501004538449756, 11.3570429018156 44.5013766771998)"
2028,Precedente 31/12/2021,162.0,Ciclabile,sede propria,San Donato - San Vitale,"{ ""lon"": 11.356319886933438, ""lat"": 44.501004524518606 }",CIRENAICA - MASSARENTI - SCANDELLARA,0.005302660320326,Ciclabile,"LINESTRING (11.356319859868117 44.50100451058745, 11.356319913998759 44.501004538449756)"
400,2022,89.0,Itinerario ciclabile,corsia ciclabile su strada,Navile,"{ ""lon"": 11.324478229467271, ""lat"": 44.517609442534003 }",BEVERARA,88.99213025291695,Itinerario ciclabile,"LINESTRING (11.324239132373 44.5179667208163, 11.324307928953 44.5178821072412, 11.3244560134532 44.5176763975069, 11.3246124453913 44.5173723506657, 11.324665588497 44.5172807584926, 11.3246940250727 44.5172368386891)"
1827,Precedente 31/12/2021,371.0,Ciclabile,corsia preferenziale bus/bici,Borgo Panigale - Reno,"{ ""lon"": 11.309277750319378, ""lat"": 44.505554193399966 }",SANTA VIOLA,0.796091873283332,Ciclabile,"LINESTRING (11.309274892378655 44.50555713418533, 11.3092806082601 44.5055512526146)"
1495,Precedente 31/12/2021,28.0,Pedonale-Ciclabile,area pedonale,Porto - Saragozza,"{ ""lon"": 11.340957308068299, ""lat"": 44.495711451239799 }",MALPIGHI,28.05505890727222,Pedonale-Ciclabile,"LINESTRING (11.3407847720587 44.4957376239429, 11.3411298440779 44.4956852785367)"
1980,Precedente 31/12/2021,470.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.326882554645071, ""lat"": 44.499410291980809 }",SAFFI,0.560565682281852,Ciclabile,"LINESTRING (11.3268856042223 44.4994090277492, 11.326879505067843 44.49941155621241)"
1980,Precedente 31/12/2021,470.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.326091818082498, ""lat"": 44.499703727941885 }",SAFFI,140.8633395212931,Ciclabile,"LINESTRING (11.326879505067843 44.49941155621241, 11.3266025658489 44.4995263640322, 11.3252992086485 44.4999830177266)"
1557,Precedente 31/12/2021,535.0,Percorso naturalistico,sterrato,Navile,"{ ""lon"": 11.350145302213898, ""lat"": 44.54230303316659 }",CORTICELLA - DOZZA,2.745125484637136,Percorso naturalistico,"LINESTRING (11.350138264468812 44.542291753411845, 11.350152339958983 44.542314312921334)"
1557,Precedente 31/12/2021,535.0,Percorso naturalistico,sterrato,Navile,"{ ""lon"": 11.350153620782486, ""lat"": 44.542316365762808 }",CORTICELLA - DOZZA,0.499342006896919,Percorso naturalistico,"LINESTRING (11.350152340607169 44.54231431396022, 11.3501549009578 44.5423184175654)"
2199,Precedente 31/12/2021,510.0,Itinerario ciclabile,corsia ciclabile su strada,San Donato - San Vitale,"{ ""lon"": 11.406711773642705, ""lat"": 44.501235262941222 }",CROCE DEL BIACCO - ROVERI,510.1249981692097,Itinerario ciclabile,"LINESTRING (11.4096483284666 44.500314669416, 11.4094504990863 44.5003719080559, 11.4091761683559 44.5004597154844, 11.4057007275607 44.5015512898035, 11.4037779156823 44.5021645820745)"
1908,Precedente 31/12/2021,927.0,Ciclabile,sede propria,Santo Stefano,"{ ""lon"": 11.339398989368879, ""lat"": 44.486446747908815 }",OSSERVANZA - PADERNO,0.000666192277028,Ciclabile,"LINESTRING (11.339398985447492 44.486446748960304, 11.3393989932814 44.4864467468597, 11.339398993290473 44.48644674685831)"
1693,Precedente 31/12/2021,91.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.313766504132001, ""lat"": 44.502480977347048 }",SAFFI,90.61581813665875,Ciclabile,"LINESTRING (11.3135121019878 44.5021161537223, 11.3140209062762 44.5028458009718)"
812,Precedente 31/12/2021,195.0,Ciclabile,corsia ciclabile su strada,Borgo Panigale - Reno,"{ ""lon"": 11.311677198692829, ""lat"": 44.498031907759909 }",BARCA,0.849278030336432,Ciclabile,"LINESTRING (11.311673605647258 44.49803473436962, 11.3116807917384 44.4980290811502)"
2065,Precedente 31/12/2021,155.0,Pedonale-Ciclabile,promiscuo ciclopedonale,Savena,"{ ""lon"": 11.377304777505529, ""lat"": 44.471485334863338 }",PONTEVECCHIO - MAZZINI,151.5745329720567,Pedonale-Ciclabile,"LINESTRING (11.3770731038222 44.4708750438145, 11.3772633234746 44.4710084420969, 11.3772961008772 44.4712281411202, 11.3773485664556 44.4717325197368, 11.3773878831009 44.4721783000442)"
1757,Precedente 31/12/2021,483.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.328784117700179, ""lat"": 44.493243475152958 }",SARAGOZZA - SAN LUCA,204.0550382471681,Ciclabile,"MULTILINESTRING ((11.3295443160145 44.4904810834729, 11.329535569810389 44.49049695385434), (11.329529603252748 44.49081213564438, 11.329529610981728 44.490850232520394), (11.329194730286831 44.49194702164329, 11.3290645015298 44.4923588428989, 11.328911933786717 44.492842578535225), (11.328582789109571 44.49388619879717, 11.3283173757593 44.4947280409078))"
1757,Precedente 31/12/2021,483.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.32922830987552, ""lat"": 44.491839879982678 }",MALPIGHI,15.44616255029633,Ciclabile,"MULTILINESTRING ((11.32952961098192 44.49085023346276, 11.3295296121644 44.4908560620191), (11.3292363310056 44.4918172070398, 11.3292123120383 44.4918914230249, 11.329194734310516 44.49194700891923))"
1757,Precedente 31/12/2021,483.0,Ciclabile,sede propria,Porto - Saragozza,"{ ""lon"": 11.328922967996125, ""lat"": 44.49275594254847 }",SARAGOZZA - SAN LUCA,154.00206036242966,Ciclabile,"MULTILINESTRING ((11.329535569810389 44.49049695385434, 11.3295295415288 44.4905078924429, 11.329529603252748 44.49081213564438), (11.328911933786717 44.492842578535225, 11.3286036563323 44.493820011822, 11.328582789109571 44.49388619879717))"
